country;country isocode;year;DD regime;DD category;;Monarchy;Commonwealth;Monarch name;Monarch accession;Monarch birthyear;"Female monarch (0: No; 1: Yes)";Democracy;Presidential;President name;President accesion;President birthyear;Interim phase (more than 2 Presidents/year=1);"Female president (0: No; 1: Yes)";Colony;Colony of;Colony administrated by;Communist;Regime change lag;;;spatial democracy;;countrycode;;No. of chambers in parliament;proportional voting;Election system;No. of members in lower house;No. of members in upper house;No. of members in third house;New constitution;fullsuffrage;Suffrage restriction;electoral;;spatial electoral;;alternation;multiparty;free and fair election;;parliamentary election year;election month, year;postponed election;
Mali;MLI;2010;1;Mixed democratic;;0;0;;;;;1;1;Amadou Toumani Toure;2002;1948;0;0;0;;;0;0;;;0,142857143;;117;;1;0;Two-round FPTP;160;;;0;1;;3;;1,571428571;;1;1;1;;0;;0;
Mali;MLI;2011;1;Mixed democratic;;0;0;;;;;1;1;Amadou Toumani Toure;2002;1948;0;0;0;;;0;0;;;0,428571429;;117;;1;0;Two-round FPTP;160;;;0;1;;3;;2,142857143;;1;1;1;;0;;0;
Mali;MLI;2012;4;Military dictatorship;;0;0;;;;;0;1;Dioncounda Traoré;2012;1942;1;0;0;;;0;0;;;0,428571429;;117;;;;;;;;0;1;;0;;2,142857143;;0;0;0;;0;;0;
Mali;MLI;2013;4;Military dictatorship;;0;0;;;;;0;1;Dioncounda Traoré;2012;1942;1;0;0;;;0;0;;;0,428571429;;117;;;;;;;;0;1;;0;;2,142857143;;0;0;0;;0;;0;
Mali;MLI;2014;1;Mixed democratic;;0;0;;;;;1;1;Ibrahim Boubacar Keïta;2013;1945;0;0;0;;;0;0;;;0,428571429;;117;;1;0;Two-round FPTP;147;;;0;1;;3;;2,428571429;;1;1;1;;1;November and December 2013;1;
Mali;MLI;2015;1;Mixed democratic;;0;0;;;;;1;1;Ibrahim Boubacar Keïta;2013;1945;0;0;0;;;0;0;;;0,428571429;;117;;1;0;Two-round FPTP;147;;;0;1;;3;;2,428571429;;1;1;1;;0;;0;
Mali;MLI;2016;1;Mixed democratic;;0;0;;;;;1;1;Ibrahim Boubacar Keïta;2013;1945;0;0;0;;;0;0;;;0,428571429;;117;;1;0;Two-round FPTP;147;;;0;1;;3;;2,428571429;;1;1;1;;0;;0;
Mali;MLI;2017;1;Mixed democratic;;0;0;;;;;1;1;Ibrahim Boubacar Keïta;2013;1945;0;0;0;;;0;0;;;0,428571429;;117;;1;0;Two-round FPTP;147;;;0;1;;3;;2,428571429;;1;1;1;;0;;0;
Mali;MLI;2018;1;Mixed democratic;;0;0;;;;;1;1;Ibrahim Boubacar Keïta;2013;1945;0;0;0;;;0;0;;;0,428571429;;117;;1;0;Two-round FPTP;147;;;0;1;;3;;2,428571429;;1;1;1;;0;;0;
Mali;MLI;2019;1;Mixed democratic;;0;0;;;;;1;1;Ibrahim Boubacar Keïta;2013;1945;0;0;0;;;0;0;;;0,428571429;;117;;1;0;Two-round FPTP;147;;;0;1;;3;;2,428571429;;1;1;1;;0;;0;
Mali;MLI;2020;1;Mixed democratic;;0;0;;;;;1;1;Ibrahim Boubacar Keïta;2013;1945;0;0;0;;;0;0;;;0,428571429;;117;;1;0;Two-round FPTP;147;;;0;1;;3;;2,428571429;;1;1;1;;1;March and April 2020;0;
Malta;MLT;1950;;Crown Colony;;1;0;;;;;1;0;;;;;;1;United Kingdom(Crown Colony);;0;0;;;0,333333333;;118;;1;1;STV;40;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;1951;;Crown Colony;;1;0;;;;;1;0;;;;;;1;United Kingdom(Crown Colony);;0;0;;;0,333333333;;118;;1;1;STV;40;;;0;1;;3;;1,666666667;;1;1;1;;1;"September 1950; new elections May 1951";0;
Malta;MLT;1952;;Crown Colony;;1;0;;;;;1;0;;;;;;1;United Kingdom(Crown Colony);;0;0;;;0,333333333;;118;;1;1;STV;40;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;1953;;Crown Colony;;1;0;;;;;1;0;;;;;;1;United Kingdom(Crown Colony);;0;0;;;0,333333333;;118;;1;1;STV;40;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;1954;;Crown Colony;;1;0;;;;;1;0;;;;;;1;United Kingdom(Crown Colony);;0;0;;;0,333333333;;118;;1;1;STV;40;;;0;1;;3;;1,666666667;;1;1;1;;1;December 1953;0;
Malta;MLT;1955;;Crown Colony;;1;0;;;;;1;0;;;;;;1;United Kingdom(Crown Colony);;0;0;;;0,333333333;;118;;1;1;STV;40;;;0;1;;3;;1,666666667;;1;1;1;;1;February 1955;0;
Malta;MLT;1956;;Crown Colony;;1;0;;;;;1;0;;;;;;1;United Kingdom(Crown Colony);;0;0;;;0,333333333;;118;;1;1;STV;40;;;0;1;;3;;2,333333333;;1;1;1;;0;;0;
Malta;MLT;1957;;Crown Colony;;1;0;;;;;1;0;;;;;;1;United Kingdom(Crown Colony);;0;0;;;0,333333333;;118;;1;1;STV;40;;;0;1;;3;;2,333333333;;1;1;1;;0;;0;
Malta;MLT;1958;;Crown Colony;;1;0;;;;;1;0;;;;;;1;United Kingdom(Crown Colony);;0;0;;;0,333333333;;118;;1;1;STV;40;;;0;1;;3;;2,333333333;;1;1;1;;0;;0;
Malta;MLT;1959;;Crown Colony;;1;0;;;;;1;0;;;;;;1;United Kingdom(Crown Colony);;0;0;;;0,333333333;;118;;1;1;STV;40;;;0;1;;3;;2,333333333;;1;1;1;;0;;0;
Malta;MLT;1960;;Crown Colony;;1;0;;;;;1;0;;;;;;1;United Kingdom(Crown Colony);;0;0;;;0,333333333;;118;;1;1;STV;40;;;0;1;;3;;2,333333333;;1;1;1;;0;;0;
Malta;MLT;1961;;Crown Colony;;1;0;;;;;1;0;;;;;;1;United Kingdom(Crown Colony);;0;0;;;0,333333333;;118;;1;1;STV;40;;;0;1;;3;;2,333333333;;1;1;1;;0;;0;
Malta;MLT;1962;;Crown Colony;;1;0;;;;;1;0;;;;;;1;United Kingdom(Crown Colony);;0;0;;;0,333333333;;118;;1;1;STV;50;;;0;1;;3;;2,333333333;;1;1;1;;1;February 1962;0;
Malta;MLT;1963;;Crown Colony;;1;0;;;;;1;0;;;;;;1;United Kingdom(Crown Colony);;0;0;;;0,333333333;;118;;1;1;STV;50;;;0;1;;3;;2;;1;1;1;;0;;0;
Malta;MLT;1964;;Crown Colony;;1;0;;;;;1;0;;;;;;1;United Kingdom(Crown Colony);;0;0;;;0,333333333;;118;;1;1;STV;50;;;1;1;;3;;2;;1;1;1;;0;;0;
Malta;MLT;1965;0;Parliamentary democracy;;0;1;;;;;1;0;;;;;;0;;;0;0;;;0,333333333;;118;;1;1;STV;50;;;0;1;;3;;2;;1;1;1;;0;;0;
Malta;MLT;1966;0;Parliamentary democracy;;0;1;;;;;1;0;;;;;;0;;;0;0;;;0,333333333;;118;;1;1;STV;50;;;0;1;;3;;2;;1;1;1;;1;March 1966;0;
Malta;MLT;1967;0;Parliamentary democracy;;0;1;;;;;1;0;;;;;;0;;;0;0;;;0,333333333;;118;;1;1;STV;50;;;0;1;;3;;2;;1;1;1;;0;;0;
Malta;MLT;1968;0;Parliamentary democracy;;0;1;;;;;1;0;;;;;;0;;;0;0;;;0,333333333;;118;;1;1;STV;50;;;0;1;;3;;2;;1;1;1;;0;;0;
Malta;MLT;1969;0;Parliamentary democracy;;0;1;;;;;1;0;;;;;;0;;;0;0;;;0,333333333;;118;;1;1;STV;50;;;0;1;;3;;2;;1;1;1;;0;;0;
Malta;MLT;1970;0;Parliamentary democracy;;0;1;;;;;1;0;;;;;;0;;;0;0;;;0,333333333;;118;;1;1;STV;50;;;0;1;;3;;1,333333333;;1;1;1;;0;;0;
Malta;MLT;1971;0;Parliamentary democracy;;0;1;;;;;1;0;;;;;;0;;;0;0;;;0,333333333;;118;;1;1;STV;55;;;0;1;;3;;1,333333333;;1;1;1;;1;June 1971;0;
Malta;MLT;1972;0;Parliamentary democracy;;0;1;;;;;1;0;;;;;;0;;;0;0;;;0,333333333;;118;;1;1;STV;55;;;0;1;;3;;1,333333333;;1;1;1;;0;;0;
Malta;MLT;1973;0;Parliamentary democracy;;0;1;;;;;1;0;;;;;;0;;;0;0;;;0,333333333;;118;;1;1;STV;55;;;0;1;;3;;1,333333333;;1;1;1;;0;;0;
Malta;MLT;1974;0;Parliamentary democracy;;0;1;;;;;1;0;;;;;;0;;;0;0;;;0,333333333;;118;;1;1;STV;55;;;0;1;;3;;1,333333333;;1;1;1;;0;;0;
Malta;MLT;1975;0;Parliamentary democracy;;0;1;;;;;1;0;Anthony Joseph Mamo;1974;1909;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;55;;;0;1;;3;;1,333333333;;1;1;1;;0;;0;
Malta;MLT;1976;0;Parliamentary democracy;;0;1;;;;;1;0;Anthony Joseph Mamo;1974;1909;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;55;;;0;1;;3;;1,333333333;;1;1;1;;0;;0;
Malta;MLT;1977;0;Parliamentary democracy;;0;1;;;;;1;0;Anton Buttigieg;1976;1907;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;65;;;0;1;;3;;1,333333333;;1;1;1;;1;December 1976;0;
Malta;MLT;1978;0;Parliamentary democracy;;0;1;;;;;1;0;Anton Buttigieg;1976;1907;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;65;;;0;1;;3;;1,333333333;;1;1;1;;0;;0;
Malta;MLT;1979;0;Parliamentary democracy;;0;1;;;;;1;0;Anton Buttigieg;1976;1907;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;65;;;0;1;;3;;1,333333333;;1;1;1;;0;;0;
Malta;MLT;1980;0;Parliamentary democracy;;0;1;;;;;1;0;Anton Buttigieg;1976;1907;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;65;;;0;1;;3;;1,333333333;;1;1;1;;0;;0;
Malta;MLT;1981;0;Parliamentary democracy;;0;1;;;;;1;0;Anton Buttigieg;1976;1907;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;65;;;0;1;;3;;1,333333333;;1;1;1;;0;;0;
Malta;MLT;1982;0;Parliamentary democracy;;0;1;;;;;1;0;Agatha Barbara;1982;1923;0;1;0;;;0;0;;;0,333333333;;118;;1;1;STV;65;;;0;1;;3;;1,666666667;;1;1;1;;1;December 1981;0;
Malta;MLT;1983;0;Parliamentary democracy;;0;1;;;;;1;0;Agatha Barbara;1982;1923;0;1;0;;;0;0;;;0,333333333;;118;;1;1;STV;65;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;1984;0;Parliamentary democracy;;0;1;;;;;1;0;Agatha Barbara;1982;1923;0;1;0;;;0;0;;;0,333333333;;118;;1;1;STV;65;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;1985;0;Parliamentary democracy;;0;1;;;;;1;0;Agatha Barbara;1982;1923;0;1;0;;;0;0;;;0,333333333;;118;;1;1;STV;65;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;1986;0;Parliamentary democracy;;0;1;;;;;1;0;Agatha Barbara;1982;1923;0;1;0;;;0;0;;;0,333333333;;118;;1;1;STV;65;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;1987;0;Parliamentary democracy;;0;1;;;;;1;0;"Pawlu ""Paul"" Xuereb";1987;1923;1;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;69;;;0;1;;3;;1,666666667;;1;1;1;;1;May 1987;0;
Malta;MLT;1988;0;Parliamentary democracy;;0;1;;;;;1;0;"Pawlu ""Paul"" Xuereb";1987;1923;1;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;69;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;1989;0;Parliamentary democracy;;0;1;;;;;1;0;"Vincent ""Ċensu"" Tabone";1989;1913;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;69;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;1990;0;Parliamentary democracy;;0;1;;;;;1;0;"Vincent ""Ċensu"" Tabone";1989;1913;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;69;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;1991;0;Parliamentary democracy;;0;1;;;;;1;0;"Vincent ""Ċensu"" Tabone";1989;1913;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;69;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;1992;0;Parliamentary democracy;;0;1;;;;;1;0;"Vincent ""Ċensu"" Tabone";1989;1913;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;66;;;0;1;;3;;1,666666667;;1;1;1;;1;February 1992;0;
Malta;MLT;1993;0;Parliamentary democracy;;0;1;;;;;1;0;"Vincent ""Ċensu"" Tabone";1989;1913;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;66;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;1994;0;Parliamentary democracy;;0;1;;;;;1;0;Ugo Mifsud Bonnici;1994;1932;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;66;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;1995;0;Parliamentary democracy;;0;1;;;;;1;0;Ugo Mifsud Bonnici;1994;1932;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;66;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;1996;0;Parliamentary democracy;;0;1;;;;;1;0;Ugo Mifsud Bonnici;1994;1932;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;66;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;1997;0;Parliamentary democracy;;0;1;;;;;1;0;Ugo Mifsud Bonnici;1994;1932;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;69;;;0;1;;3;;1,666666667;;1;1;1;;1;October 1996;0;
Malta;MLT;1998;0;Parliamentary democracy;;0;1;;;;;1;0;Ugo Mifsud Bonnici;1994;1932;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;69;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;1999;0;Parliamentary democracy;;0;1;;;;;1;0;Guido de Marco;1999;1931;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;65;;;0;1;;3;;1,666666667;;1;1;1;;1;September 1998;0;
Malta;MLT;2000;0;Parliamentary democracy;;0;1;;;;;1;0;Guido de Marco;1999;1931;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;65;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;2001;0;Parliamentary democracy;;0;1;;;;;1;0;Guido de Marco;1999;1931;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;65;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;2002;0;Parliamentary democracy;;0;1;;;;;1;0;Guido de Marco;1999;1931;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;65;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;2003;0;Parliamentary democracy;;0;1;;;;;1;0;Guido de Marco;1999;1931;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;65;;;0;1;;3;;1,666666667;;1;1;1;;1;April 2003;0;
Malta;MLT;2004;0;Parliamentary democracy;;0;1;;;;;1;0;"Edoardo ""Eddie"" Fenech Adami";2004;1934;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;65;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;2005;0;Parliamentary democracy;;0;1;;;;;1;0;"Edoardo ""Eddie"" Fenech Adami";2004;1934;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;65;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;2006;0;Parliamentary democracy;;0;1;;;;;1;0;"Edoardo ""Eddie"" Fenech Adami";2004;1934;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;65;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;2007;0;Parliamentary democracy;;0;1;;;;;1;0;"Edoardo ""Eddie"" Fenech Adami";2004;1934;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;65;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;2008;0;Parliamentary democracy;;0;1;;;;;1;0;"Edoardo ""Eddie"" Fenech Adami";2004;1934;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;69;;;0;1;;3;;1,666666667;;1;1;1;;1;March 2008;0;
Malta;MLT;2009;0;Parliamentary democracy;;0;1;;;;;1;0;George Abela;2009;1948;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;69;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;2010;0;Parliamentary democracy;;0;1;;;;;1;0;George Abela;2009;1948;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;69;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;2011;0;Parliamentary democracy;;0;1;;;;;1;0;George Abela;2009;1948;0;0;0;;;0;0;;;0,333333333;;118;;1;1;STV;69;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Malta;MLT;2012;0;Parliamentary democracy;;0;1;;;;;1;0;George Abela;2009;1948;0;0;0;;;0;0;;;0,666666667;;118;;1;1;STV;69;;;0;1;;3;;2;;1;1;1;;0;;0;
Malta;MLT;2013;0;Parliamentary democracy;;0;1;;;;;1;0;George Abela;2009;1948;0;0;0;;;0;0;;;0,666666667;;118;;1;1;STV;69;;;0;1;;3;;2,666666667;;1;1;1;;1;March 2013;0;
Malta;MLT;2014;0;Parliamentary democracy;;0;1;;;;;1;0;Marie-Louise Coleiro Preca;2014;1958;0;1;0;;;0;0;;;0,666666667;;118;;1;1;STV;69;;;0;1;;3;;2,666666667;;1;1;1;;0;;0;
Malta;MLT;2015;0;Parliamentary democracy;;0;1;;;;;1;0;Marie-Louise Coleiro Preca;2014;1958;0;1;0;;;0;0;;;0,666666667;;118;;1;1;STV;69;;;0;1;;3;;2,666666667;;1;1;1;;0;;0;
Malta;MLT;2016;0;Parliamentary democracy;;0;1;;;;;1;0;Marie-Louise Coleiro Preca;2014;1958;0;1;0;;;0;0;;;0,666666667;;118;;1;1;STV;69;;;0;1;;3;;2,666666667;;1;1;1;;0;;0;
Malta;MLT;2017;0;Parliamentary democracy;;0;1;;;;;1;0;Marie-Louise Coleiro Preca;2014;1958;0;1;0;;;0;0;;;0,666666667;;118;;1;1;STV;69;;;0;1;;3;;2,666666667;;1;1;1;;1;June 2017;0;
Malta;MLT;2018;0;Parliamentary democracy;;0;1;;;;;1;0;Marie-Louise Coleiro Preca;2014;1958;0;1;0;;;0;0;;;0,666666667;;118;;1;1;STV;69;;;0;1;;3;;2,666666667;;1;1;1;;0;;0;
Malta;MLT;2019;0;Parliamentary democracy;;0;1;;;;;1;0;George Vella;2019;1942;0;0;0;;;0;0;;;0,666666667;;118;;1;1;STV;69;;;0;1;;3;;2,666666667;;1;1;1;;0;;0;
Malta;MLT;2020;0;Parliamentary democracy;;0;1;;;;;1;0;George Vella;2019;1942;0;0;0;;;0;0;;;0,666666667;;118;;1;1;STV;69;;;0;1;;3;;2,666666667;;1;1;1;;0;;0;
Marshall Islands;MHL;1950;;US Trust Territory of the Pacific Islands;;0;0;;;;;0;0;;;;;;1;US;;0;0;;;0;;119;;;;;;;;;;;0;;0;;0;0;0;;0;;0;
Marshall Islands;MHL;1951;;US Trust Territory of the Pacific Islands;;0;0;;;;;0;0;;;;;;1;US;;0;0;;;0;;119;;;;;;;;;;;0;;0;;0;0;0;;0;;0;
Marshall Islands;MHL;1952;;US Trust Territory of the Pacific Islands;;0;0;;;;;0;0;;;;;;1;US;;0;0;;;0;;119;;;;;;;;;;;0;;2;;0;0;0;;0;;0;
Marshall Islands;MHL;1953;;US Trust Territory of the Pacific Islands;;0;0;;;;;0;0;;;;;;1;US;;0;0;;;0;;119;;;;;;;;;;;0;;2;;0;0;0;;0;;0;
Marshall Islands;MHL;1954;;US Trust Territory of the Pacific Islands;;0;0;;;;;0;0;;;;;;1;US;;0;0;;;0;;119;;;;;;;;;;;0;;2;;0;0;0;;0;;0;
Marshall Islands;MHL;1955;;US Trust Territory of the Pacific Islands;;0;0;;;;;0;0;;;;;;1;US;;0;0;;;0;;119;;;;;;;;;;;0;;2;;0;0;0;;0;;0;
Marshall Islands;MHL;1956;;US Trust Territory of the Pacific Islands;;0;0;;;;;0;0;;;;;;1;US;;0;0;;;0;;119;;;;;;;;;;;0;;2;;0;0;0;;0;;0;
Marshall Islands;MHL;1957;;US Trust Territory of the Pacific Islands;;0;0;;;;;0;0;;;;;;1;US;;0;0;;;0;;119;;;;;;;;;;;0;;2;;0;0;0;;0;;0;
Marshall Islands;MHL;1958;;US Trust Territory of the Pacific Islands;;0;0;;;;;0;0;;;;;;1;US;;0;0;;;0;;119;;;;;;;;;;;0;;2;;0;0;0;;0;;0;
Marshall Islands;MHL;1959;;US Trust Territory of the Pacific Islands;;0;0;;;;;0;0;;;;;;1;US;;0;0;;;0;;119;;;;;;;;;;;0;;2;;0;0;0;;0;;0;
Marshall Islands;MHL;1960;;US Trust Territory of the Pacific Islands;;0;0;;;;;0;0;;;;;;1;US;;0;0;;;0;;119;;;;;;;;;;;0;;2;;0;0;0;;0;;0;
Marshall Islands;MHL;1961;;US Trust Territory of the Pacific Islands;;0;0;;;;;0;0;;;;;;1;US;;0;0;;;0;;119;;;;;;;;;;;0;;2;;0;0;0;;0;;0;
Marshall Islands;MHL;1962;;US Trust Territory of the Pacific Islands;;0;0;;;;;0;0;;;;;;1;US;;0;0;;;0;;119;;;;;;;;;;;0;;2;;0;0;0;;0;;0;
Marshall Islands;MHL;1963;;US Trust Territory of the Pacific Islands;;0;0;;;;;0;0;;;;;;1;US;;0;0;;;0;;119;;;;;;;;;;;0;;2;;0;0;0;;0;;0;
Marshall Islands;MHL;1964;;US Trust Territory of the Pacific Islands;;0;0;;;;;0;0;;;;;;1;US;;0;0;;;0;;119;;;;;;;;;;;0;;2;;0;0;0;;0;;0;
Marshall Islands;MHL;1965;;US Trust Territory of the Pacific Islands (Micronesia);;0;0;;;;;1;0;;;;;;1;US;;0;0;;;0,5;;119;;2;0;FPTP;21;12;;0;1;;3;;2,5;;1;1;1;;1;January 1965 (Trust Territory of the Pacific Islands);0;
Marshall Islands;MHL;1966;;US Trust Territory of the Pacific Islands (Micronesia);;0;0;;;;;1;0;;;;;;1;US;;0;0;;;1;;119;;2;0;FPTP;21;12;;0;1;;3;;3;;1;1;1;;0;;0;
Marshall Islands;MHL;1967;;US Trust Territory of the Pacific Islands (Micronesia);;0;0;;;;;1;0;;;;;;1;US;;0;0;;;1;;119;;2;0;FPTP;21;12;;0;1;;3;;3;;1;1;1;;1;November 1966 (Trust Territory of the Pacific Islands);0;
Marshall Islands;MHL;1968;;US Trust Territory of the Pacific Islands (Micronesia);;0;0;;;;;1;0;;;;;;1;US;;0;0;;;1;;119;;2;0;FPTP;21;12;;0;1;;3;;3;;1;1;1;;0;;0;
Marshall Islands;MHL;1969;;US Trust Territory of the Pacific Islands (Micronesia);;0;0;;;;;1;0;;;;;;1;US;;0;0;;;1;;119;;2;0;FPTP;21;12;;0;1;;3;;3;;1;1;1;;1;November 1968 (Trust Territory of the Pacific Islands);1;
Marshall Islands;MHL;1970;;US Trust Territory of the Pacific Islands (Micronesia);;0;0;;;;;1;0;;;;;;1;US;;0;0;;;1;;119;;2;0;FPTP;21;12;;0;1;;3;;3;;1;1;1;;0;;0;
Marshall Islands;MHL;1971;;US Trust Territory of the Pacific Islands (Micronesia);;0;0;;;;;1;0;;;;;;1;US;;0;0;;;1;;119;;2;0;FPTP;21;12;;0;1;;3;;3;;1;1;1;;1;November 1970 (Trust Territory of the Pacific Islands);0;
Marshall Islands;MHL;1972;;US Trust Territory of the Pacific Islands (Micronesia);;0;0;;;;;1;0;;;;;;1;US;;0;0;;;1;;119;;2;0;FPTP;21;12;;0;1;;3;;3;;1;1;1;;0;;0;
Marshall Islands;MHL;1973;;US Trust Territory of the Pacific Islands (Micronesia);;0;0;;;;;1;0;;;;;;1;US;;0;0;;;1;;119;;2;0;FPTP;21;12;;0;1;;3;;3;;1;1;1;;1;November 1972 (Trust Territory of the Pacific Islands);0;
Marshall Islands;MHL;1974;;US Trust Territory of the Pacific Islands (Micronesia);;0;0;;;;;1;0;;;;;;1;US;;0;0;;;1;;119;;2;0;FPTP;21;12;;0;1;;3;;3;;1;1;1;;0;;0;
Marshall Islands;MHL;1975;;US Trust Territory of the Pacific Islands (Micronesia);;0;0;;;;;1;0;;;;;;1;US;;0;0;;;1;;119;;2;0;FPTP;21;12;;0;1;;3;;3;;1;1;1;;1;November 1974 (Trust Territory of the Pacific Islands);0;
Marshall Islands;MHL;1976;;US Trust Territory of the Pacific Islands (Micronesia);;0;0;;;;;1;0;;;;;;1;US;;0;0;;;1;;119;;2;0;FPTP;21;12;;0;1;;3;;3;;1;1;1;;0;;0;
Marshall Islands;MHL;1977;;US Trust Territory ;;0;0;;;;;1;0;;;;;;1;US;;0;0;;;1;;119;;2;0;FPTP;22;12;;0;1;;3;;3;;1;1;1;;1;November 1976 (Trust Territory of the Pacific Islands);0;
Marshall Islands;MHL;1978;;US Trust Territory ;;0;0;;;;;1;0;;;;;;1;US;;0;0;;;1;;119;;1;0;FPTP / Bloc voting;33;;;0;1;;3;;3;;1;1;1;;0;;0;
Marshall Islands;MHL;1979;;US Trust Territory ;;0;0;;;;;1;0;;;;;;1;US;;0;0;;;1;;119;;1;0;FPTP / Bloc voting;33;;;1;1;;3;;3;;1;1;1;;1;"December 1978; new elections April 1979";0;
Marshall Islands;MHL;1980;;US Trust Territory ;;0;0;;;;;1;0;Amata Kabua;1979;1928;0;0;1;US;;0;0;;;1;;119;;1;0;FPTP / Bloc voting;33;;;0;1;;3;;3;;1;1;1;;0;;0;
Marshall Islands;MHL;1981;;US Trust Territory ;;0;0;;;;;1;0;Amata Kabua;1979;1928;0;0;1;US;;0;0;;;1;;119;;1;0;FPTP / Bloc voting;33;;;0;1;;3;;3;;1;1;1;;0;;0;
Marshall Islands;MHL;1982;;US Trust Territory ;;0;0;;;;;1;0;Amata Kabua;1979;1928;0;0;1;US;;0;0;;;1;;119;;1;0;FPTP / Bloc voting;33;;;0;1;;3;;3;;1;1;1;;0;;0;
Marshall Islands;MHL;1983;;US Trust Territory ;;0;0;;;;;1;0;Amata Kabua;1979;1928;0;0;1;US;;0;0;;;1;;119;;1;0;FPTP / Bloc voting;33;;;0;1;;3;;3;;1;1;1;;0;;0;
Marshall Islands;MHL;1984;;US Trust Territory ;;0;0;;;;;1;0;Amata Kabua;1979;1928;0;0;1;US;;0;0;;;1;;119;;1;0;FPTP / Bloc voting;33;;;0;1;;3;;3;;1;1;1;;1;November 1983;0;
Marshall Islands;MHL;1985;;US Trust Territory ;;0;0;;;;;1;0;Amata Kabua;1979;1928;0;0;1;US;;0;0;;;1;;119;;1;0;FPTP / Bloc voting;33;;;0;1;;3;;3;;1;1;1;;0;;0;
Marshall Islands;MHL;1986;;US Trust Territory ;;0;0;;;;;1;0;Amata Kabua;1979;1928;0;0;1;US;;0;0;;;1;;119;;1;0;FPTP / Bloc voting;33;;;0;1;;3;;3;;1;1;1;;0;;0;
Marshall Islands;MHL;1987;0;Parliamentary democracy;;0;0;;;;;1;0;Amata Kabua;1979;1928;0;0;0;;;0;0;;;1;;119;;1;0;FPTP / Bloc voting;33;;;0;1;;3;;3;;1;1;1;;0;;0;
